season.id,squad.name,KH_Ratio,GB_MK_Ratio,Fwd_Half,Scores,PPchain,Points_per_I50,Repeat_I50s,Rating_Ball_Use,Rating_Ball_Win,Chain_Metres,Time_in_Poss_Pct,season
2019,Adelaide Crows,0.22492886139776294,0.23486953347748496,0.6321849527381271,0.5374145163735893,0.7412252315045303,0.4854165461613689,0.5803534432750477,0.3387932042017698,0.7998907886640706,0.7714322712404654,0.503169698360505,2019
2019,Brisbane Lions,0.7695139176355922,0.20768584504889473,0.9751598117816644,0.6848048439749675,0.978470700985761,0.5204705868627338,0.7439797933758738,0.45008205358777986,0.7994986873252629,0.8364064244057311,0.582843301656917,2019
2019,Carlton,0.5930773903987304,0.25775985498529247,0.6570691898511348,0.4104827516494112,0.8842601812207508,0.4128268375734839,0.3910458274633299,0.1738016011323196,0.6420504914110448,0.6784486429717422,0.24218961837328373,2019
2019,Collingwood,0.21889084127501418,0.5239608023705999,0.7553287203576853,0.5795984262070735,0.6355535779481563,0.5225596458943326,0.6350178517168036,0.43732706113674524,0.76371212007434,0.6893686745490226,0.7072453122295881,2019
2019,Essendon,0.29807832593936473,0.20518761229254667,0.5523559806526648,0.46927254843262206,0.6387327967998474,0.3938557807394881,0.37305299036899064,0.382608392235596,0.7494189397777606,0.7327029280638394,0.4307429151592238,2019
2019,Fremantle,0.24754190383751193,0.07205104856740102,0.6952900769201332,0.38768063822590604,0.7384745593946029,0.2046681465353836,0.6199759675147096,0.12626841847669548,0.9332876164505443,0.7364472880865882,0.4334380408374504,2019
2019,GWS GIANTS,0.5408286324120236,0.39738046570880803,0.7180881166783925,0.6043591827067,0.96276013143483,0.5654465301283658,0.43540950844961784,0.43524757278369486,0.7546129166950517,0.7306757427417574,0.6103225410003587,2019
2019,Geelong Cats,0.38016783042318286,0.1320824754248025,0.7884189277103822,0.6516683060342984,0.8165936473165389,0.639367763997697,0.5815861440291704,0.3814935056962226,0.8351112092902485,0.7555596914177413,0.823993717743617,2019
2019,Gold Coast SUNS,0.536015324846463,0.2324639758157144,0.5973388886762848,0.21438457620726786,0.8622548043413321,0.16300062104700863,0.20614071434490766,0.0010504148884654015,0.5952194323130203,0.543426767774663,0,2019
2019,Hawthorn,0.3383624179685759,0.35046148798374954,0.7897444606023497,0.5115721211602835,0.52392213482027294,0.36320157343536014,0.7696610590867659,0.47400365968036634,0.6913203984910498,0.7376658210846043,0.44520641039114656,2019
2019,Melbourne,0.308078475885494,0.14302670697169978,0.8194266388580616,0.38007993375140436,0.7962386737030768,0.13573395369232366,0.6419884809811884,0.303745084277753,0.7695859054420349,0.6880780757398586,0.33858469028052285,2019
2019,North Melbourne,0.027434792355744166,0.07626426594287705,0.7654294707435614,0.5738978978511972,0.6256970028875833,0.4871277135817159,0.5715484378884562,0.4100095949417912,0.6713680102170116,0.6570137647834242,0.6264165602881308,2019
2019,Port Adelaide,0.24765348884048757,0.09740856978252864,1,0.5602166297970942,0.9447749676391516,0.23819547460008234,0.9501636695118921,0.294064613616358,1,0.8476342518948194,0.6453514152939874,2019
2019,Richmond,0.28856961436627804,0.2432397786182854,0.8023736175423829,0.6610323739468845,0.49707557502738225,0.5010721852594165,0.7016864175022791,0.6415699379839686,0.7349594230738166,0.8660044592194054,0.5426255163892008,2019
2019,St Kilda,0.346809288831581,0.27557335328784516,0.7729923271210442,0.4378452877576171,0.7494772478343125,0.32801591350261017,0.4923033894091325,0.29171642853238616,0.65346010834415,0.6048625503829443,0.43309211141219733,2019
2019,Sydney Swans,0.33538492018509447,0.2370831945464483,0.5637533006773564,0.48420958505207745,0.5294234790401272,0.572061920607946,0.25456824397116107,0.5111693319523363,0.6410799812944915,0.7701272381055582,0.5032536770669055,2019
2019,West Coast Eagles,0.8105181801321004,0.5829492447301075,0.6681119089076833,0.6409107756347204,0.8170979372033589,0.7067604079810063,0.3444526739592829,0.4664261243840151,0.5913917873296078,0.7757782358299217,0.5089390294022792,2019
2019,Western Bulldogs,0.22034422273735138,0.24906393545917732,0.7875788460482555,0.6386691185904289,0.6781989618553261,0.46802654345719763,0.5625520193412867,0.6040571529545834,0.6993741821699094,0.8364243271949847,0.6705868696788525,2019
2020,Adelaide Crows,0.12572691370735942,4.414619223011137e-4,0,0,0.06051478641840087,0.10752445144679204,0,0,0,0.014713541269552183,0.1460552604285819,2020
2020,Brisbane Lions,0.8598977475730161,0.23485212129327127,0.3673865382717442,0.3272350357997376,0.36814723006859973,0.33797869647621104,0.517559852228566,0.20762342656506969,0.1729730827977848,0.2172919015996445,0.6346928845118123,2020
2020,Carlton,0.7922727623582659,0.1385218140920143,0.30524568520148476,0.18787153059915318,0.3452902519167578,0.1881718925571233,0.5469462169553329,0.1505952818860504,0.11177107853279374,0.1564758546601614,0.3221338036632882,2020
2020,Collingwood,0.08204276690003413,0.16533588554254144,0.30651132250664154,0.13185692709728392,0.23119271343748193,0.15387367797193413,0.2677757520510484,0.1334338720006795,0.17540451721784578,0,0.5202279438234326,2020
2020,Essendon,0.1115141590756517,0.12352446738621742,0.08419119053997161,0.1101655048539538,0.27409638554216853,0.2120513244536982,0.17092069279854155,0.17572262785193518,0.05231328686563203,0.06354750713758736,0.3616742130645413,2020
2020,Fremantle,0.3167396756857871,0.20401920209986063,0.15538536604033512,0.039344823162126306,0.19222343921139096,0.11472483907398814,0.10824977210574308,0.014586996598824816,0.10004631085108481,0.04394118069364609,0.6090242876431503,2020
2020,GWS GIANTS,0.3765900267565864,0.20382563253467567,0.09945084382534143,0.17803532480862164,0.3061336254107338,0.5255453346083002,0.13103919781221535,0.1621897199287242,0.07588390040908063,0.10106327259085651,0.5286502044619082,2020
2020,Geelong Cats,0.5159818587437243,0.33025379729367726,0.2906249829157487,0.38749966907175126,0.48174516246805377,0.5799644419122477,0.2677757520510484,0.40039466539221036,0.11326042500486556,0.12087682375295804,0.9894648167598534,2020
2020,Gold Coast SUNS,0.5741238136297963,0.07874428363631866,0.2078996211396423,0.16721549843903688,0.28121577217962745,0.18956219277635258,0.2905651777575205,0.1215691781625425,0.19429305435747005,0.19497984942228708,0.19252306161968222,2020
2020,Hawthorn,0.20795990361032315,0.18973859271941218,0.1282337070911941,0.17508446307146225,0,0.35003656994960103,0.26207839562443036,0.2860134064883109,0.010966696656533735,0.08527117848898644,0.16077117479205202,2020
2020,Melbourne,0.330604681616745,0.14784296916984738,0.20211147679001965,0.23311807723559855,0.1530668127053668,0.3085007811049499,0.2677757520510484,0.2426432060290306,0.08558252793560632,0.15591153642702196,0.6517841117347605,2020
2020,North Melbourne,0.1275105993101465,0.0232655461114325,0.04851517354865851,0.03147585852970107,0.24561883899233294,0,0.051276207839562604,0.09401944345178681,0.07301988610017429,0.040590241722571196,0.32490614359085535,2020
2020,Port Adelaide,0.33761754912083974,0.010076324182117333,0.41691532944335136,0.3166740569509563,0.5369516342883496,0.2950668103067182,0.5379503910185675,0.19840169706122912,0.37023198105198385,0.18321551276242928,0.6949530994842236,2020
2020,Richmond,0.34960119115092975,0.16020876233134348,0.3565221293446389,0.29911433418254624,0.07254994001981949,0.3068157068501678,0.609074532274168,0.39591438611879254,0.1457210404346283,0.3303268923169668,0.5024102355866652,2020
2020,St Kilda,0.597380903950655,0.3513027501988883,0.20844243276286076,0.3096334043851021,0.247117657231798,0.5669565602305486,0.2983615602360506,0.19426711034946864,0.1176262081616331,0.08016755373643318,0.5047329006956612,2020
2020,Sydney Swans,0.41259085835286297,0.041861917678828055,0.09876679040220397,0.06295171705940214,0.20290251916757931,0.12223884196375152,0.11964448495897913,0.09327306376197804,0.1600671383598816,0.15552920360181366,0.4081095370718416,2020
2020,West Coast Eagles,0.7484953103935482,0.5884054046966078,0.1830398334885341,0.2744301415558312,0.3573536570524521,0.6599611805541131,0.020257267294642053,0.2033364700941477,0.04354289799452459,0.03432993838516573,0.6759754697233603,2020
2020,Western Bulldogs,0,4.445621126359782e-4,0.2762201876017843,0.27164321658184715,0.23632408421565038,0.3713649402271542,0.26239491542590915,0.3046216049460786,0.17706810954221605,0.09674404739508888,0.6987218368118011,2020
2021,Adelaide Crows,0.3022817488431596,0.11993878671321752,0.6473919865294095,0.41580324478156233,0.5569302001394003,0.2884132013979473,0.443875859782879,0.3886000751591514,0.6124941096261544,0.7980425255040899,0.24358353115911685,2021
2021,Brisbane Lions,0.7880653039211122,0.3170494927864371,0.8158214062480071,0.7684125931944861,0.8297051843738588,0.6227124292852811,0.5865903220905502,0.6691281626360658,0.7426666833064586,0.9079461857911008,0.5503214778242878,2021
2021,Carlton,0.6743670650664549,0.5500726966235433,0.6957373426198767,0.514612402950084,0.5046674300507816,0.49557858405289,0.5759509405817521,0.5413208871782789,0.5381542393542306,0.7887164071259255,0.4012470275748863,2021
2021,Collingwood,0.33451501261087646,0.7787942459832764,0.5515958057479623,0.37095908838200237,0.40564323409339814,0.39671128964929364,0.36903331399685096,0.5031594329456095,0.5272473849057018,0.5398339693104193,0.532296250304821,2021
2021,Essendon,0.2265957552021955,0.4685620081232117,0.6643668689362795,0.6335799512466321,0.5282275346445066,0.5963259052390396,0.541496571677698,0.7137219807934292,0.5519405649351589,0.7566465176542233,0.7133627513020203,2021
2021,Fremantle,0.2576688121687873,0.38533663508106036,0.7149697677088516,0.38692056777845607,0.6311983471074377,0.2112542742475384,0.49670589210242816,0.47601204143721537,0.48969248595766474,0.6698415146707472,0.4718472055668303,2021
2021,GWS GIANTS,0.4154119574084345,0.3137640014083481,0.5996802568469125,0.5182860767794265,0.691025465498357,0.5305813742685282,0.40902271346095426,0.43875975385221966,0.628306038448217,0.7732448100117715,0.5848694511721825,2021
2021,Geelong Cats,0.331969713148104,0.5195697991777586,0.8300683096705066,0.5473258350083392,0.8117524644030665,0.4494686171485395,0.5854603463992709,0.6273775784281332,0.5154669712061682,0.6876578182891638,1,2021
2021,Gold Coast SUNS,0.7167864455343732,0.5837639777999645,0.5682259576747924,0.2744301415558312,0.5156701184904907,0.0931062301002299,0.41746084362310437,0.35542193243506065,0.42998617528029887,0.7123163085908911,0.2222444060804169,2021
2021,Hawthorn,0.11893904928565344,0.46702094844887904,0.525695055680992,0.4256841605984145,0.5294234790401272,0.3894988845239285,0.41746084362310437,0.6034599239039946,0.6171780627865352,0.6687963528473407,0.4397504184822669,2021
2021,Melbourne,0.385871144877312,0.21018393335063237,0.9573422371895451,0.6897934396783988,0.7028258488499451,0.5126668697185436,0.7830446672743848,0.5295694259035801,0.8825898559316823,0.9100654593259051,0.8322260666663471,2021
2021,North Melbourne,0.4094995652992402,0.7038935069556965,0.47612988404576934,0.29571211408443576,0.44140197152245336,0.20432295426038558,0.426265849009696,0.4717953325465046,0.20811779113379583,0.5807828584498612,0.3508254664270828,2021
2021,Port Adelaide,0.36121068083551616,0.35275250372153844,0.7774683724949935,0.5914428573465051,0.5750387915297555,0.452939412757799,0.6673028714676391,0.4981635530464231,0.7756779954136261,0.8123250662545327,0.8377921347086582,2021
2021,Richmond,0.205931514641167,0.39174988950100653,0.7458717615093184,0.5123321916077337,0.26260828437717815,0.423673624222756,0.6287809729013011,0.5999768463685667,0.5811005729092615,0.7784829319867183,0.3668359347556026,2021
2021,St Kilda,0.4586168925018926,0.5276128529197123,0.7729110060847272,0.43708521731016714,0.5651822164691824,0.3118362584416346,0.47909588132924513,0.4974831435654647,0.4880027381123818,0.6686715799928099,0.46403354586434126,2021
2021,Sydney Swans,0.43505876865162624,0.4170576092451554,0.7187388209572839,0.6844716246845999,0.5940044764036381,0.6211570833526897,0.6004518251357458,0.7668864897187271,0.6227904269939026,0.7635453098948011,0.7134904648527299,2021
2021,West Coast Eagles,0.7603677902424608,1,0.6462534920209715,0.5191728256347852,0.6394503634372198,0.5091249151874525,0.43947335708958335,0.45106869993416115,0.48773789520137417,0.6269251985308165,0.6582969450773943,2021
2021,Western Bulldogs,0.21464788868639786,0.14680120859835924,0.91959851693979755,0.6924688876534234,0.8510405257393207,0.5510920047097658,0.6030432648481873,0.6768491885669271,0.7710526230506315,0.9013590249486054,0.7051738058019725,2021
2022,Adelaide Crows,0.1871305802622576,0,0.7034628410699933,0.4956106417638301,0.834748083242059,0.4459702272915012,0.426265849009696,0.34950894759303147,0.7134901340551583,0.7310868097974339,0.2850811721599668,2022
2022,Brisbane Lions,0.8327962720993972,0.4370090724900589,0.7447657954154072,0.7887850147543087,0.8504819277108431,0.6823566855147641,0.5893345487693712,0.7124100493804254,0.6776605870705016,0.8579556899835781,0.5729013074650612,2022
2022,Carlton,0.375187176884243,0.3557592025848643,0.7168808120623014,0.5989802226170527,0.721970526735039,0.4275566850794677,0.6904160106074418,0.5386137970281552,0.8337878329145831,0.8484777559641667,0.7409838238349807,2022
2022,Collingwood,0.4387500480751713,0.23921608012380935,0.8295673720867934,0.5814377966899029,0.569693318729463,0.43977032042188674,0.7752962625341842,0.5712960885054204,0.7411180458009486,0.8771147947499525,0.5062268117846354,2022
2022,Essendon,0.31908155421462375,0.6887701470609798,0.6211659523171711,0.5077717689230326,0.4909140695011451,0.44691140459639334,0.40865583823651297,0.603542227483899,0.3911965401466631,0.6866300555275966,0.6510853147902139,2022
2022,Fremantle,0.20115357006222442,0.4325771119302612,0.8058324722870664,0.49111355828308306,0.7338901058780577,0.3859080629775806,0.5865903220905502,0.5736295893351407,0.5369845164972797,0.7588006462369654,0.7718670918161589,2022
